epe_nas,fisher,flops,grad_norm,grasp,jacov,l2_norm,nwot,params,plain,snip,synflow,zen,clean,fgsm,pgd,apgd,square,isomorphTo,jacob_fro
48.54727407875081,0.0073472247458994,80.878912,4.662732124328613,0.0154247283935546,-92.93717960939422,133.50762939453125,746.9976529774692,0.565236,0.0444987788796424,7.959255218505859,82.16857269931916,143.75994873046875,0.008,0.008,0.008,0.008,0.008,10,0.0
150.15404307985614,0.0275918636471033,14.892352,12.591182708740234,5.8602166175842285,-82.17251814469964,82.517578125,718.0504123649453,0.107156,0.2114634960889816,20.949756622314453,46.68633355819161,50.70033264160156,0.294,0.028,0.004,0.001,0.017,11,71799.5
43.3455554213789,0.0097623094916343,83.459392,4.477783679962158,-0.0299960374832153,-312.31274153985805,133.7178955078125,733.6867210782813,0.565236,0.0887750089168548,10.147947311401367,61.74208224288202,214.5901031494141,0.008,0.008,0.008,0.008,0.008,12,0.0
128.88888285302372,0.0199051983654499,14.892352,6.604752063751221,1.3565373420715332,-67.67650474369403,82.38953399658203,716.8574427296634,0.107156,0.0650289207696914,15.017433166503906,46.6169677284921,52.581581115722656,0.38,0.039,0.004,0.0,0.02,13,75700.640625
230.91400695087611,0.0071331919170916,48.131392,4.067190170288086,0.3808088302612304,-65.27904883855999,133.30438232421875,719.5170871317637,0.350196,0.1271175891160965,10.819025039672852,38.2463493237359,45.0216064453125,0.384,0.044,0.007,0.001,0.022,14,91426.34375
198.3329227659257,66.54017639160156,88.313152,663.88427734375,5851.53515625,-65.17745575808728,235.80303955078125,805.2300852190136,0.621236,0.0743662118911743,820.2785034179688,86.42864980971692,82.07560729980469,0.133,0.06,0.064,0.054,0.065,15,492.383544921875
182.84364239430448,0.0453029796481132,16.674112,13.50754165649414,0.7938251495361328,-65.03670587476518,133.44815063476562,764.6205020482665,0.135156,0.0354934409260749,30.877456665039062,50.31311167763114,50.07199096679688,0.428,0.044,0.005,0.0,0.018,16,162338.390625
195.71856784976796,0.2062253654003143,116.698432,30.2166805267334,1.681657791137695,-65.82844702552876,184.58755493164065,783.2320109328303,0.808276,0.0535522289574146,73.28047943115234,60.07024388895988,90.23858642578124,0.365,0.041,0.008,0.001,0.022,17,63606.671875
150.76438180203266,0.0436672568321228,13.602112,13.55165958404541,4.391448974609375,-65.145018401152,82.4032974243164,727.6629454807338,0.107156,0.0370206534862518,24.96784400939941,33.742625007142905,22.425281524658203,0.378,0.035,0.005,0.001,0.018,18,80356.6953125
120.14141710497135,0.0109884738922119,83.950912,7.963865280151367,0.4551358222961426,-65.10558672610023,184.58273315429688,782.8253196382733,0.593236,0.03442969545722,15.869632720947266,72.10098891285911,149.67054748535156,0.301,0.056,0.038,0.017,0.051,19,11406.3818359375
217.1780874259036,0.6257410049438477,119.770432,60.12641143798828,73.42652893066406,-65.14158786278672,235.6605224609375,804.7699767759385,0.836276,0.038264874368906,137.6558074951172,84.02746402460271,115.56888580322266,0.343,0.043,0.016,0.006,0.031,20,30230.900390625
126.35953166818406,0.147680327296257,55.074112,31.80621337890625,-7.809183120727539,-72.81429895718664,184.779052734375,781.884357310527,0.378196,0.0984618961811065,60.350074768066406,60.4312049788489,84.05618286132812,0.424,0.052,0.005,0.0,0.023,21,135517.3125
217.89744509230508,0.0163376126438379,56.855872,8.894205093383789,2.5852785110473637,-65.0075460097191,235.57867431640625,804.0205366153652,0.406196,0.0519811920821666,23.166976928710938,74.26053792213771,119.02745056152344,0.357,0.027,0.006,0.001,0.016,22,73363.46875
156.7677557847451,0.1715274602174759,86.531392,33.11381530761719,10.662357330322266,-65.6374738276113,184.48480224609372,783.0405913818835,0.593236,0.1011990755796432,68.45243835449219,85.3942911085439,88.62899017333984,0.36,0.026,0.005,0.0,0.019,23,76159.6484375
64.15090175700763,0.0112823480740189,82.169152,3.444466590881348,-0.0692543983459472,-200.77536310284907,133.5784912109375,740.5527414664913,0.565236,0.1195644065737724,8.916275024414062,61.79947217681968,210.93655395507807,0.281,0.049,0.025,0.01,0.043,24,15313.193359375
224.88771936657727,0.0448846668004989,52.493632,12.997819900512695,2.1704492568969727,-65.17806575568221,184.38491821289065,762.9994955556232,0.378196,0.087894283235073,23.87351417541504,33.70267724424996,31.191585540771484,0.38,0.043,0.009,0.002,0.024,26,77795.234375
98.7371991351758,0.0481530427932739,49.421632,16.470415115356445,5.218959808349609,-78.33420120802177,133.77554321289062,752.2790098582717,0.350196,0.0684209987521171,36.82541275024414,55.46194829303527,83.13903045654297,0.363,0.041,0.007,0.001,0.022,27,59230.15625
48.33365911999754,0.04669676348567,13.602112,7.263489723205566,1.927973747253418,-370.6989059975158,82.66768646240234,704.6155067281935,0.107156,0.1763512194156646,17.79953956604004,17.066926127386335,17.793319702148438,0.277,0.048,0.036,0.017,0.052,28,11541.220703125
161.6164895920593,0.0170364659279584,115.408192,11.568642616271973,1.6274056434631348,-65.1768893081287,184.50958251953125,784.1784777399299,0.808276,0.1183563843369484,25.502573013305664,93.14669452327396,141.47927856445312,0.363,0.025,0.005,0.001,0.018,31,71901.5390625
181.97336400325,0.0087768267840147,17.964352,5.834009170532227,1.588663101196289,-65.71037580291173,133.48431396484375,754.6728520157393,0.135156,0.0376416407525539,14.451151847839355,52.04655814352976,89.53256225585938,0.425,0.041,0.005,0.0,0.017,32,127231.7734375
170.43742315682417,0.0137794613838195,52.493632,9.207955360412598,1.5039267539978027,-65.20351721908992,184.25836181640625,782.9914899530892,0.378196,0.0433195978403091,22.24546241760254,76.52471650336928,102.8625030517578,0.42,0.049,0.005,0.0,0.022,33,137093.3125
177.78634089943694,0.0539723895490169,17.964352,19.04155921936035,5.193203449249268,-65.84135766976416,133.55108642578125,759.8874792979807,0.135156,0.1098453998565673,35.90010070800781,51.92756299381834,43.88921356201172,0.384,0.036,0.006,0.001,0.022,34,94819.6484375
125.17459483793846,0.0140339853242039,19.254592,6.870606422424316,2.2946085929870605,-80.07593123227666,133.7030029296875,752.411204696719,0.135156,0.0705254673957824,19.29875946044922,46.73468034039327,86.85833740234375,0.385,0.041,0.011,0.003,0.025,35,62727.53125
149.73462407004678,0.579340398311615,153.808192,76.83252716064453,30.51490020751953,-65.43282687737616,235.45950317382807,802.8385856653482,1.051316,0.0633156299591064,123.27743530273438,93.7926756251358,126.82941436767578,0.381,0.042,0.004,0.0,0.017,36,102675.0625
138.63752992644817,1.6519975662231443,188.337472,122.46639251708984,149.9093017578125,-65.25055475265523,286.6143493652344,815.9548280365995,1.294356,0.0113642551004886,193.37014770507807,115.77459315429964,150.9432373046875,0.345,0.029,0.01,0.002,0.024,37,36467.56640625
205.3297755153619,0.0967513248324394,85.241152,22.370824813842773,5.144598007202148,-66.12635969148121,184.42694091796875,756.9549991762526,0.593236,0.1458759605884552,53.22601318359375,66.49811291093997,55.42024230957031,0.341,0.024,0.002,0.0,0.02,38,73121.0078125
164.20561811879912,0.1435397863388061,82.169152,29.053409576416016,1.7912235260009766,-66.08958234686386,133.68655395507812,760.3294390931331,0.565236,0.1155406832695007,60.268775939941406,60.09246345757603,65.26048278808594,0.344,0.037,0.006,0.001,0.025,39,52121.18359375
120.49465496786613,0.0928372219204902,50.711872,19.892621994018555,7.679605484008789,-66.60059633739877,133.49447631835938,757.0995938946164,0.350196,0.0930932760238647,45.80024337768555,66.4948865651406,57.07358551025391,0.162,0.066,0.068,0.056,0.062,40,956.1008911132812
174.7412472309373,0.5218654870986938,56.855872,65.67725372314453,41.13102722167969,-65.04294507140249,235.53024291992188,787.5633640691789,0.406196,-0.0183207914233207,93.73413848876952,54.512543521698845,49.17952728271485,0.32,0.038,0.008,0.002,0.023,41,52034.12890625
176.57728182582517,0.0357965379953384,53.783872,12.580856323242188,2.722689628601074,-65.32848716616704,184.6368408203125,784.4470154855987,0.378196,0.135533407330513,25.31332778930664,76.58548302003072,80.99015045166016,0.439,0.046,0.005,0.001,0.02,42,153570.078125
157.45595641332926,0.1779066175222396,52.493632,35.902469635009766,10.236099243164062,-65.04959019702125,184.1077880859375,788.60385268033,0.378196,0.0441691130399704,50.85212326049805,68.9215878878935,72.06979370117188,0.392,0.036,0.006,0.0,0.024,43,87585.3515625
219.7994300597845,0.0358045920729637,26.688832,20.557313919067383,3.0250444412231445,-67.06313310259992,235.62200927734372,799.4291590788508,0.191156,0.1678071767091751,42.749061584472656,63.70270115107463,101.8345184326172,0.18,0.068,0.072,0.055,0.066,44,1601.6561279296875
204.85205116790408,0.0482734218239784,17.964352,14.009788513183594,4.740072250366211,-65.10459681407734,133.5667724609375,762.0425030732367,0.135156,0.031837522983551,29.98637580871582,44.2749878308121,40.45178985595703,0.341,0.032,0.011,0.002,0.028,45,40584.734375
124.7886640978508,0.0642991736531257,87.821632,27.825048446655277,5.630295753479004,-76.55316332919843,184.10940551757807,778.7200124984439,0.593236,0.1973026096820831,65.65682220458984,84.1544952075082,112.64971923828124,0.375,0.029,0.005,0.001,0.017,46,75748.7890625
135.6165130082505,0.3646508753299713,22.326592,45.624473571777344,-5.990852355957031,-67.41682890833485,185.17428588867188,787.3830862213033,0.163156,0.0288898088037967,72.80296325683594,54.77117841997037,47.93439483642578,0.366,0.03,0.005,0.0,0.019,47,74989.5625
199.2946748812184,10.342095375061035,56.855872,240.6004180908203,671.828369140625,-65.27085936442657,235.23565673828125,807.1234605471562,0.406196,-0.0063851177692413,339.7033996582031,78.56949072439735,78.36994171142578,0.289,0.036,0.015,0.006,0.028,48,19968.98046875
162.07773686380156,0.0345417000353336,49.421632,12.856766700744627,4.547204971313477,-65.07169308201293,133.65826416015625,728.7738437058031,0.350196,0.0512014664709568,22.51211166381836,33.88099329763774,20.862451553344727,0.377,0.033,0.006,0.0,0.018,49,90101.8046875
167.39990087669648,0.1714206784963607,85.241152,35.34678649902344,7.630828857421875,-65.73090966697484,184.17819213867188,783.1346595476859,0.593236,0.0727235972881317,64.0971450805664,60.06113387942898,77.04607391357422,0.453,0.057,0.006,0.001,0.021,50,160278.671875
162.63855855366873,0.1577892899513244,49.421632,26.372520446777344,1.7566490173339844,-67.65148720441942,133.6161651611328,759.008871385543,0.350196,0.0748438537120819,57.537559509277344,54.196787842999285,52.23817443847656,0.302,0.037,0.016,0.006,0.029,51,23201.31640625
118.25494616138288,0.0087451953440904,52.493632,6.143799781799316,1.2032994031906128,-65.08241438915081,184.57913208007807,761.7643406377698,0.378196,0.0490507781505584,15.185420989990234,51.82344696288173,51.27203750610352,0.44,0.05,0.006,0.001,0.021,52,143523.578125
124.0774153424352,0.2995345592498779,93.965632,63.18624114990234,21.44036865234375,-65.93921666959955,286.8836975097656,818.4979672197435,0.649236,0.05936885997653,108.2208251953125,74.97448941210043,107.37696075439452,0.115,0.059,0.064,0.055,0.065,53,268.25018310546875
117.47985841988655,0.0308038331568241,50.711872,9.098333358764648,1.784256935119629,-76.78053795210062,133.36001586914062,716.916922262861,0.350196,0.199822187423706,19.04227828979492,38.23064566593155,32.507476806640625,0.391,0.033,0.005,0.0,0.016,54,119983.9453125
153.39806903142212,0.0805142670869827,55.074112,23.332948684692383,8.493902206420898,-66.30636514542024,184.78353881835935,783.3318071717258,0.378196,0.1850839555263519,44.61040496826172,66.53958113618413,65.32177734375,0.287,0.039,0.021,0.007,0.028,55,22867.57421875
120.118379569212,0.0323005057871341,80.878912,9.133334159851074,1.8065447807312007,-66.28303853490755,133.61492919921875,754.7795248658605,0.565236,0.040715292096138,21.863176345825195,60.93321866860197,113.56236267089844,0.429,0.042,0.005,0.0,0.019,56,132534.734375
216.44387466999612,0.0793649703264236,53.783872,18.8505802154541,0.3420662879943847,-65.3998768632773,185.17025756835935,784.0246147378166,0.378196,0.0339686572551727,39.35337448120117,57.67901130422649,72.32225036621094,0.163,0.062,0.065,0.053,0.063,57,930.2233276367188
195.12742293336623,0.0374714918434619,52.493632,16.57079315185547,0.7929058074951172,-65.12166248298902,184.60476684570312,786.7379571608735,0.378196,0.0591907054185867,30.437557220458984,44.27007707733531,69.97889709472656,0.14,0.062,0.065,0.055,0.07,58,605.058349609375
116.1849076374638,0.0088612791150808,50.711872,4.608080863952637,-0.0035198926925659,-281.01017793394766,133.23939514160156,738.0549399284774,0.350196,0.1180493757128715,8.646156311035156,56.589315873801695,200.8483428955078,0.33,0.033,0.012,0.002,0.02,59,45263.40234375
51.69884820393614,0.0058244089595973,50.220352,3.824276447296143,-0.0304628014564514,-388.35964386806495,82.58721160888672,696.5965901636151,0.322196,0.1034739464521408,6.390061855316162,54.21785153366195,163.7421875,0.343,0.04,0.007,0.001,0.024,60,62904.7578125
28.36829996457532,0.004114824347198,10.530112,2.5341529846191406,-0.0311931073665618,-5075.803775774912,31.675745010375977,600.2905368825062,0.079156,0.1556947380304336,5.786211013793945,27.464133835785518,26.18560218811035,0.305,0.054,0.033,0.016,0.046,61,14984.4482421875
96.94656227963176,0.0910617187619209,55.074112,27.50450897216797,5.45491886138916,-71.65961898096722,184.4910888671875,782.000832689097,0.378196,0.0146062597632408,52.718597412109375,70.79181078800394,74.17432403564453,0.403,0.045,0.006,0.001,0.019,62,111789.5546875
216.94340433529868,10.333826065063477,92.675392,191.4970550537109,159.25732421875,-65.10388842076377,286.5353088378906,819.9750917027925,0.649236,0.1274969577789306,371.41845703125,85.22923177313268,105.78541564941406,0.433,0.045,0.007,0.001,0.025,63,142059.53125
188.6959831572456,0.0099719874560832,9.239872,2.52177357673645,0.1860519051551818,-65.36246730947377,31.675745010375977,622.4441552554589,0.079156,0.0722857564687728,7.159948348999023,17.027887016941172,11.366950988769531,0.414,0.04,0.005,0.001,0.017,64,93474.9140625
192.35943528228532,0.0123157575726509,88.313152,9.11774730682373,0.8335164785385132,-65.02404780315058,235.00198364257807,803.2176471827198,0.621236,0.0847189426422119,20.89284896850586,74.09947423548437,163.21800231933594,0.455,0.055,0.005,0.0,0.02,65,191042.78125
48.70247310821509,0.0047107441350817,47.639872,3.076771974563598,-0.0018967390060424,-765.7725813204622,82.6211166381836,693.7882743604423,0.322196,0.1104471459984779,6.446368217468262,54.19478655942511,172.88760375976562,0.161,0.062,0.064,0.055,0.062,66,851.1884155273438
152.7523154184214,0.0496177896857261,12.311872,15.285797119140623,3.11758804321289,-65.04574930599159,82.60189819335938,725.5481462214268,0.107156,0.0632438361644744,26.142053604125977,33.87056612732928,22.59667587280273,0.427,0.041,0.004,0.0,0.018,67,140696.515625
117.03227604467098,0.0888268053531646,52.002112,22.589752197265625,13.674779891967772,-77.06826468291311,133.7490234375,749.0196828195634,0.350196,0.3204734921455383,43.05769348144531,63.22142004028057,95.9949722290039,0.39,0.045,0.01,0.002,0.023,68,101195.96875
192.2256702367137,0.0153993582352995,49.421632,8.214125633239746,1.2953124046325684,-65.5453314746521,133.44137573242188,759.4711081502879,0.350196,0.0795252621173858,17.937965393066406,55.42041160688135,97.33717346191406,0.358,0.03,0.004,0.0,0.016,71,83285.3359375
179.44198174512383,0.4031044542789459,53.783872,39.909061431884766,16.98033905029297,-65.11574441150213,184.40692138671875,787.2601296371871,0.378196,-0.0209383536130189,64.05380249023438,71.60506791075889,67.34535217285156,0.333,0.044,0.011,0.003,0.023,73,43287.859375
135.07585989540482,0.0217800810933113,49.421632,11.436530113220217,1.7480506896972656,-71.56268276169672,133.532470703125,748.9262076295788,0.350196,-0.0262642987072467,21.59126663208008,55.41463094032776,95.0707550048828,0.008,0.008,0.008,0.008,0.008,74,0.0
88.07209528445705,0.0525747612118721,50.711872,10.517563819885254,5.284754753112793,-144.00937899512132,133.52828979492188,749.2892768448436,0.350196,0.0299460813403129,25.02607727050781,38.30697733122362,86.45500183105469,0.154,0.06,0.061,0.051,0.059,75,774.41552734375
202.0571843039603,0.0070187845267355,21.036352,6.119625091552734,0.8501250743865967,-65.05204948662141,185.02020263671875,782.8693646979052,0.163156,0.0007248320616781,13.640212059020996,56.08068681139651,92.53668212890624,0.297,0.033,0.014,0.005,0.028,76,26843.431640625
291.5793595025763,0.5085117220878601,151.227712,80.30438995361328,27.924713134765625,-65.23119870972417,235.30294799804688,803.7279119304383,1.051316,0.0090956697240471,154.10446166992188,114.00839700771176,124.98240661621094,0.444,0.055,0.007,0.001,0.023,77,146065.046875
144.06256092663338,0.04870430752635,22.326592,12.498448371887209,0.2521200180053711,-65.05610950407251,184.24102783203125,729.7457793780649,0.163156,0.0268609207123518,27.944305419921875,33.7960828293781,19.53049087524414,0.426,0.05,0.006,0.0,0.023,80,139864.28125
217.5892842769476,3.0090653896331787,125.422912,121.64913940429688,180.4735107421875,-65.20160542920883,286.6112670898437,817.7770356600505,0.864276,0.0855151414871215,238.47149658203125,100.67966306727992,124.87306213378906,0.454,0.048,0.003,0.0,0.019,81,243370.15625
177.99984222310232,0.1715210229158401,49.421632,28.47753524780273,2.0496997833251958,-69.4900760380704,133.6581268310547,758.5280592194798,0.350196,-0.0161238498985767,48.33660507202149,54.17723753437259,52.64830780029297,0.332,0.025,0.005,0.001,0.023,82,91330.9609375
103.82562283300965,0.0055333101190626,16.674112,4.537478923797607,0.3668084740638733,-65.20829555589884,133.30303955078125,758.0620835740282,0.135156,0.0760588869452476,11.452903747558594,46.632415875905856,88.39347839355469,0.247,0.046,0.028,0.014,0.066,83,12008.0283203125
60.86195179064898,0.0035450747236609,13.602112,2.3485403060913086,0.0023848414421081,-269.8360171879224,82.9146728515625,705.2945839818079,0.107156,0.1316771656274795,4.710999488830566,41.795517045512256,106.70867156982422,0.374,0.031,0.003,0.0,0.016,84,84517.328125
121.74295725116242,0.0090507380664348,9.239872,2.5783495903015137,0.1598732471466064,-65.17337667088978,31.675745010375977,623.9719804116305,0.079156,0.0917723998427391,7.077967643737793,17.027887016941172,11.534669876098633,0.378,0.036,0.003,0.0,0.018,85,116255.296875
182.09080890269755,0.1456753015518188,117.988672,32.56517791748047,6.890033721923828,-68.49882010732271,184.60708618164065,781.7171428283165,0.808276,0.0029677432030439,67.86138916015625,60.04082189223181,96.31310272216795,0.421,0.046,0.004,0.0,0.018,86,131462.890625
26.01535783173562,0.0034688264131546,14.892352,2.7718253135681152,-0.0970619916915893,-5810.283590000194,82.78205871582031,697.6294779165142,0.107156,0.0839703977108001,6.373831748962402,27.46214589273459,99.89513397216795,0.225,0.029,0.015,0.007,0.035,87,18654.19140625
199.99556031213567,9.652029991149902,80.878912,161.839599609375,-321.7537841796875,-65.14824685239228,133.5118408203125,762.6732721256097,0.565236,-0.0211258549243211,283.22576904296875,81.70555316755986,60.503936767578125,0.326,0.03,0.005,0.002,0.023,88,52832.90234375
150.2917241505296,1.5911176204681396,93.965632,84.75514221191406,113.47406005859376,-65.1408241920517,287.1031799316406,819.2500989910674,0.649236,0.0539379194378852,225.40948486328125,88.31341046461347,106.04595947265624,0.402,0.036,0.005,0.0,0.015,89,114992.296875
101.01502955501444,0.0545386634767055,53.783872,24.100866317749023,3.950254440307617,-67.17510723122743,184.21743774414065,781.3647359624813,0.378196,0.2120362520217895,35.575958251953125,68.1155686839102,89.43638610839844,0.375,0.042,0.008,0.001,0.024,90,87399.140625
36.71199961674471,0.0040422701276838,13.110592,2.558138847351074,-0.0344986915588378,-22197.57856155686,31.675745010375977,598.0684531611045,0.079156,0.1165932416915893,5.443542003631592,37.86119576628578,47.42699432373047,0.366,0.039,0.007,0.001,0.022,91,58842.55078125
58.34782675863542,0.004276449792087,20.544832,2.5481581687927246,0.0344032049179077,-198.89273128975668,133.72647094726562,738.79730571984,0.135156,0.1073201075196266,6.421060562133789,57.24475254795498,181.07911682128903,0.391,0.034,0.004,0.0,0.018,92,122729.53125
183.15171828942437,0.1176919862627983,86.531392,41.24571990966797,4.431037902832031,-74.12096102204174,184.619384765625,780.3526389164904,0.593236,0.1866920739412307,87.3739013671875,62.45125925557799,86.67538452148438,0.366,0.032,0.008,0.001,0.02,93,77949.5
44.67169856430813,0.0027660725172609,13.602112,2.230739116668701,-0.0245394110679626,-266.83290563341313,82.3326644897461,704.7027180675271,0.107156,0.075828768312931,5.490375518798828,44.35552509988814,163.20907592773438,0.294,0.032,0.011,0.002,0.026,94,35284.375
215.02653491479705,10.619831085205078,128.494912,298.5769348144531,1001.432861328125,-65.19403173136193,337.208740234375,830.6091079960697,0.892276,0.1019707173109054,516.1651000976562,102.91332991812196,135.7218017578125,0.138,0.06,0.062,0.054,0.06,95,534.1100463867188
188.7947356999752,8.264457702636719,119.770432,189.04383850097656,440.28857421875,-65.1916350073811,235.37957763671875,804.7955211825948,0.836276,0.1701662689447403,337.7992553710937,114.39784480541827,107.2873077392578,0.358,0.031,0.003,0.001,0.017,96,71655.296875
134.24854339285304,0.0020367929246276,14.892352,1.703067421913147,0.0046094059944152,-79.88795771694166,82.38616943359375,713.5482411063354,0.107156,0.0530133321881294,4.077018737792969,48.69164083718885,126.43419647216795,0.33,0.037,0.01,0.002,0.025,98,45663.37890625
134.2913741127246,0.1219596937298774,50.711872,24.13107109069824,5.874286651611328,-93.62240961459914,133.2716064453125,751.6201125500091,0.350196,0.1683366149663925,38.811641693115234,63.15902862429952,90.28743743896484,0.443,0.049,0.005,0.0,0.02,99,172516.15625
118.49600951481924,0.5608411431312561,45.059392,36.95848083496094,4.807586669921875,-99.4418837083292,82.56094360351562,719.6112804900672,0.322196,0.0924699455499649,60.54446792602539,49.5605299543263,32.42267608642578,0.39,0.034,0.005,0.0,0.021,100,91078.8359375
148.7583122888946,0.0253556184470653,13.602112,8.572800636291504,3.0349678993225098,-74.4193365563015,82.60308837890625,713.4812534031232,0.107156,0.0259942710399627,16.049942016601562,38.36996016938588,44.48080062866211,0.329,0.027,0.006,0.001,0.017,101,69469.1171875
62.704483829147634,0.0092398663982748,48.930112,4.2584228515625,0.002955675125122,-292.35568090140384,82.5718002319336,698.3485083660433,0.322196,0.1626073569059372,7.374818801879883,52.80963223180345,119.51371002197266,0.424,0.044,0.006,0.001,0.02,102,100118.421875
207.60292028341672,0.2128933072090149,58.146112,34.71548843383789,2.47939682006836,-65.14933567634273,235.56781005859372,802.8025808593135,0.406196,0.0467695966362953,64.15193176269531,72.83506741912709,88.75459289550781,0.407,0.042,0.006,0.001,0.019,103,106385.28125
58.20304619716288,0.0064926194027066,47.639872,4.012350082397461,-0.0043833255767822,-209.15348854777451,82.60676574707031,699.9172142886157,0.322196,0.1622037291526794,8.148099899291992,52.886570333515685,118.8333740234375,0.164,0.064,0.067,0.054,0.062,106,922.370361328125
121.1733139562512,0.1435534209012985,80.878912,32.729637145996094,14.259014129638672,-69.27326385589018,133.7185516357422,759.1196005722737,0.565236,0.1307233572006225,61.628936767578125,60.08195083405144,66.47877502441406,0.317,0.029,0.012,0.004,0.028,107,34558.87890625
176.0744697554536,0.01489978749305,49.421632,8.607223510742188,1.2453689575195312,-65.58157587967392,133.73973083496094,757.4354868825574,0.350196,0.0334355533123016,20.32796859741211,70.8290610579643,87.84674835205078,0.455,0.058,0.005,0.0,0.023,109,160151.734375
212.28806184646623,12.21756362915039,83.950912,154.29481506347656,250.3271484375,-65.22843411423139,184.266845703125,766.9409580755589,0.593236,0.0989825725555419,236.50320434570312,65.62016093576652,45.13199615478516,0.357,0.033,0.011,0.002,0.023,110,43840.3359375
145.22657574835975,0.0097294077277183,48.131392,2.7277908325195312,0.1577210426330566,-65.36956168516022,133.58547973632812,623.7419873600251,0.350196,0.076334111392498,7.035282611846924,17.027887016941172,8.44178581237793,0.454,0.053,0.004,0.0,0.021,111,161466.734375
257.9297097205084,10.41171646118164,121.060672,182.586669921875,1340.873291015625,-65.21934516462231,235.95803833007807,803.2171268516779,0.836276,0.0453367419540882,393.6390380859375,102.88776808492908,101.44133758544922,0.402,0.038,0.005,0.001,0.02,112,92022.84375
205.47755375681396,0.1108710169792175,83.950912,25.14302062988281,7.651178359985352,-65.22857471868,184.36712646484372,786.9556838461141,0.593236,0.0323167294263839,56.20671844482422,60.0936419694013,84.05699157714844,0.295,0.032,0.013,0.004,0.025,113,26782.6796875
158.27063749485882,0.037829078733921,13.602112,11.07319164276123,1.202007293701172,-65.09821444126592,82.6805419921875,723.7972567174968,0.107156,0.0449919812381267,24.947420120239254,33.94128755772201,22.510780334472656,0.345,0.041,0.016,0.005,0.032,114,30376.8671875
149.17322099163977,0.9652084112167358,29.760832,71.70574188232422,176.92755126953125,-65.06214794734896,286.5355834960937,820.1463586946052,0.219156,0.0035189371556043,179.01419067382812,73.29690392579553,84.9222640991211,0.356,0.025,0.004,0.0,0.017,115,67162.328125
59.99566363606032,0.0261562298983335,53.783872,18.10862922668457,4.4267168045043945,-70.45998617728132,184.46026611328125,781.032370583997,0.378196,0.177762895822525,37.19158935546875,63.57940413880178,92.24097442626952,0.416,0.048,0.007,0.001,0.023,116,105156.0078125
68.32326150623173,0.0051587210036814,22.326592,2.4975059032440186,-0.0066910982131958,-123.33930695921867,184.82858276367188,767.6718042564236,0.163156,0.1615927368402481,6.547476291656494,62.31673089185637,196.67306518554688,0.397,0.037,0.005,0.001,0.017,117,117031.7421875
